code,uri,label
 DERMATOPATHIA PIGMENTOSA RETICULARIS ,OMIM:608118, DERMATOPATHIA PIGMENTOSA RETICULARIS 
 DESANTO-SHINAWI SYNDROME ,OMIM:608118, DESANTO-SHINAWI SYNDROME 
 DESBUQUOIS DYSPLASIA ,OMIM:608118, DESBUQUOIS DYSPLASIA 
" DESMOID DISEASE, HEREDITARY ",OMIM:608118," DESMOID DISEASE, HEREDITARY "
 DESMOSTEROLOSIS ,OMIM:608118, DESMOSTEROLOSIS 
" DEVELOPMENTAL DELAY WITH SHORT STATURE, DYSMORPHIC FEATURES, AND SPARSE HAIR ",OMIM:608118," DEVELOPMENTAL DELAY WITH SHORT STATURE, DYSMORPHIC FEATURES, AND SPARSE HAIR "
" DIABETES AND DEAFNESS, MATERNALLY INHERITED ",OMIM:608118," DIABETES AND DEAFNESS, MATERNALLY INHERITED "
" DIABETES INSIPIDUS, NEPHROGENIC, AUTOSOMAL ",OMIM:608118," DIABETES INSIPIDUS, NEPHROGENIC, AUTOSOMAL "
" DIABETES INSIPIDUS, NEPHROGENIC, X-LINKED ",OMIM:608118," DIABETES INSIPIDUS, NEPHROGENIC, X-LINKED "
" DIABETES INSIPIDUS, NEUROHYPOPHYSEAL ",OMIM:608118," DIABETES INSIPIDUS, NEUROHYPOPHYSEAL "
" DIABETES MELLITUS, INSULIN-DEPENDENT ",OMIM:608118," DIABETES MELLITUS, INSULIN-DEPENDENT "
" DIABETES MELLITUS, INSULIN-DEPENDENT, 10 ",OMIM:608118," DIABETES MELLITUS, INSULIN-DEPENDENT, 10 "
" DIABETES MELLITUS, INSULIN-DEPENDENT, 12 ",OMIM:608118," DIABETES MELLITUS, INSULIN-DEPENDENT, 12 "
" DIABETES MELLITUS, INSULIN-DEPENDENT, 2 ",OMIM:608118," DIABETES MELLITUS, INSULIN-DEPENDENT, 2 "
" DIABETES MELLITUS, INSULIN-DEPENDENT, 20 ",OMIM:608118," DIABETES MELLITUS, INSULIN-DEPENDENT, 20 "
" DIABETES MELLITUS, INSULIN-DEPENDENT, 22 ",OMIM:608118," DIABETES MELLITUS, INSULIN-DEPENDENT, 22 "
" DIABETES MELLITUS, INSULIN-DEPENDENT, 5 ",OMIM:608118," DIABETES MELLITUS, INSULIN-DEPENDENT, 5 "
" DIABETES MELLITUS, INSULIN-RESISTANT, WITH ACANTHOSIS NIGRICANS ",OMIM:608118," DIABETES MELLITUS, INSULIN-RESISTANT, WITH ACANTHOSIS NIGRICANS "
" DIABETES MELLITUS, KETOSIS-PRONE ",OMIM:608118," DIABETES MELLITUS, KETOSIS-PRONE "
" DIABETES MELLITUS, NEONATAL, WITH CONGENITAL HYPOTHYROIDISM ",OMIM:608118," DIABETES MELLITUS, NEONATAL, WITH CONGENITAL HYPOTHYROIDISM "
" DIABETES MELLITUS, NONINSULIN-DEPENDENT ",OMIM:608118," DIABETES MELLITUS, NONINSULIN-DEPENDENT "
" DIABETES MELLITUS, NONINSULIN-DEPENDENT, 1 ",OMIM:608118," DIABETES MELLITUS, NONINSULIN-DEPENDENT, 1 "
" DIABETES MELLITUS, NONINSULIN-DEPENDENT, 5 ",OMIM:608118," DIABETES MELLITUS, NONINSULIN-DEPENDENT, 5 "
" DIABETES MELLITUS, PERMANENT NEONATAL ",OMIM:608118," DIABETES MELLITUS, PERMANENT NEONATAL "
" DIABETES MELLITUS, TRANSIENT NEONATAL, 1 ",OMIM:608118," DIABETES MELLITUS, TRANSIENT NEONATAL, 1 "
" DIABETES MELLITUS, TRANSIENT NEONATAL, 2 ",OMIM:608118," DIABETES MELLITUS, TRANSIENT NEONATAL, 2 "
" DIABETES MELLITUS, TRANSIENT NEONATAL, 3 ",OMIM:608118," DIABETES MELLITUS, TRANSIENT NEONATAL, 3 "
 DIAMOND-BLACKFAN ANEMIA ,OMIM:608118, DIAMOND-BLACKFAN ANEMIA 
 DIAMOND-BLACKFAN ANEMIA 15 WITH MANDIBULOFACIAL DYSOSTOSIS ,OMIM:608118, DIAMOND-BLACKFAN ANEMIA 15 WITH MANDIBULOFACIAL DYSOSTOSIS 
 DIAPHANOSPONDYLODYSOSTOSIS ,OMIM:608118, DIAPHANOSPONDYLODYSOSTOSIS 
 DIAPHRAGMATIC HERNIA 3 ,OMIM:608118, DIAPHRAGMATIC HERNIA 3 
" DIAPHRAGMATIC HERNIA, CONGENITAL ",OMIM:608118," DIAPHRAGMATIC HERNIA, CONGENITAL "
 DIAPHYSEAL MEDULLARY STENOSIS WITH MALIGNANT FIBROUS HISTIOCYTOMA ,OMIM:608118, DIAPHYSEAL MEDULLARY STENOSIS WITH MALIGNANT FIBROUS HISTIOCYTOMA 
" DIARRHEA, CHRONIC, WITH VILLOUS ATROPHY ",OMIM:608118," DIARRHEA, CHRONIC, WITH VILLOUS ATROPHY "
" DIARRHEA, CONGENITAL ",OMIM:608118," DIARRHEA, CONGENITAL "
 DIASTROPHIC DYSPLASIA ,OMIM:608118, DIASTROPHIC DYSPLASIA 
 DICARBOXYLIC AMINOACIDURIA ,OMIM:608118, DICARBOXYLIC AMINOACIDURIA 
 DIGEORGE SYNDROME ,OMIM:608118, DIGEORGE SYNDROME 
" DIGITAL ARTHROPATHY-BRACHYDACTYLY, FAMILIAL ",OMIM:608118," DIGITAL ARTHROPATHY-BRACHYDACTYLY, FAMILIAL "
" DIGITAL CLUBBING, ISOLATED CONGENITAL ",OMIM:608118," DIGITAL CLUBBING, ISOLATED CONGENITAL "
 DIHYDROPYRIMIDINASE DEFICIENCY ,OMIM:608118, DIHYDROPYRIMIDINASE DEFICIENCY 
 DIHYDROPYRIMIDINE DEHYDROGENASE DEFICIENCY ,OMIM:608118, DIHYDROPYRIMIDINE DEHYDROGENASE DEFICIENCY 
 DILATED CARDIOMYOPATHY ,OMIM:608118, DILATED CARDIOMYOPATHY 
 DIMETHYLGLYCINE DEHYDROGENASE DEFICIENCY ,OMIM:608118, DIMETHYLGLYCINE DEHYDROGENASE DEFICIENCY 
 DISORDERED STEROIDOGENESIS DUE TO CYTOCHROME P450 OXIDOREDUCTASE DEFICIENCY ,OMIM:608118, DISORDERED STEROIDOGENESIS DUE TO CYTOCHROME P450 OXIDOREDUCTASE DEFICIENCY 
 DONNAI-BARROW SYNDROME ,OMIM:608118, DONNAI-BARROW SYNDROME 
 DONOHUE SYNDROME ,OMIM:608118, DONOHUE SYNDROME 
" DOPAMINE BETA-HYDROXYLASE DEFICIENCY, CONGENITAL ",OMIM:608118," DOPAMINE BETA-HYDROXYLASE DEFICIENCY, CONGENITAL "
 DOWN SYNDROME ,OMIM:608118, DOWN SYNDROME 
 DOYNE HONEYCOMB RETINAL DYSTROPHY ,OMIM:608118, DOYNE HONEYCOMB RETINAL DYSTROPHY 
" DRUG METABOLISM, POOR, CYP2C19-RELATED ",OMIM:608118," DRUG METABOLISM, POOR, CYP2C19-RELATED "
" DRUG METABOLISM, POOR, CYP2D6-RELATED ",OMIM:608118," DRUG METABOLISM, POOR, CYP2D6-RELATED "
 DUANE RETRACTION SYNDROME ,OMIM:608118, DUANE RETRACTION SYNDROME 
 DUANE-RADIAL RAY SYNDROME ,OMIM:608118, DUANE-RADIAL RAY SYNDROME 
 DYGGVE-MELCHIOR-CLAUSEN DISEASE ,OMIM:608118, DYGGVE-MELCHIOR-CLAUSEN DISEASE 
 DYSCHROMATOSIS UNIVERSALIS HEREDITARIA ,OMIM:608118, DYSCHROMATOSIS UNIVERSALIS HEREDITARIA 
" DYSFIBRINOGENEMIA, CONGENITAL ",OMIM:608118," DYSFIBRINOGENEMIA, CONGENITAL "
 DYSKERATOSIS CONGENITA ,OMIM:608118, DYSKERATOSIS CONGENITA 
" DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA ",OMIM:608118," DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA "
" DYSKINESIA, LIMB AND OROFACIAL, INFANTILE-ONSET ",OMIM:608118," DYSKINESIA, LIMB AND OROFACIAL, INFANTILE-ONSET "
" DYSLEXIA, SUSCEPTIBILITY TO, 1 ",OMIM:608118," DYSLEXIA, SUSCEPTIBILITY TO, 1 "
" DYSLEXIA, SUSCEPTIBILITY TO, 2 ",OMIM:608118," DYSLEXIA, SUSCEPTIBILITY TO, 2 "
" DYSSEGMENTAL DYSPLASIA, SILVERMAN-HANDMAKER TYPE ",OMIM:608118," DYSSEGMENTAL DYSPLASIA, SILVERMAN-HANDMAKER TYPE "
 DYSTONIA ,OMIM:608118, DYSTONIA 
" DYSTONIA, DOPA-RESPONSIVE, DUE TO SEPIAPTERIN REDUCTASE DEFICIENCY ",OMIM:608118," DYSTONIA, DOPA-RESPONSIVE, DUE TO SEPIAPTERIN REDUCTASE DEFICIENCY "
" DYSTONIA, JUVENILE-ONSET ",OMIM:608118," DYSTONIA, JUVENILE-ONSET "
 ECTODERMAL DYSPLASIA (SELECT EXAMPLES) ,OMIM:608118, ECTODERMAL DYSPLASIA (SELECT EXAMPLES) 
" ECTODERMAL DYSPLASIA, ANHIDROTIC, WITH IMMUNODEFICIENCY, OSTEOPETROSIS, AND LYMPHEDEMA ",OMIM:608118," ECTODERMAL DYSPLASIA, ANHIDROTIC, WITH IMMUNODEFICIENCY, OSTEOPETROSIS, AND LYMPHEDEMA "
" ECTODERMAL DYSPLASIA, ANHIDROTIC, WITH T-CELL IMMUNODEFICIENCY, AUTOSOMAL DOMINANT ",OMIM:608118," ECTODERMAL DYSPLASIA, ANHIDROTIC, WITH T-CELL IMMUNODEFICIENCY, AUTOSOMAL DOMINANT "
" ECTODERMAL DYSPLASIA, ECTRODACTYLY, AND MACULAR DYSTROPHY SYNDROME ",OMIM:608118," ECTODERMAL DYSPLASIA, ECTRODACTYLY, AND MACULAR DYSTROPHY SYNDROME "
" ECTODERMAL DYSPLASIA, HYPOHIDROTIC, WITH IMMUNE DEFICIENCY ",OMIM:608118," ECTODERMAL DYSPLASIA, HYPOHIDROTIC, WITH IMMUNE DEFICIENCY "
 ECTODERMAL DYSPLASIA-SYNDACTYLY SYNDROME ,OMIM:608118, ECTODERMAL DYSPLASIA-SYNDACTYLY SYNDROME 
 ECTODERMAL DYSPLASIA/SHORT STATURE SYNDROME ,OMIM:608118, ECTODERMAL DYSPLASIA/SHORT STATURE SYNDROME 
 ECTODERMAL DYSPLASIA/SKIN FRAGILITY SYNDROME ,OMIM:608118, ECTODERMAL DYSPLASIA/SKIN FRAGILITY SYNDROME 
" ECTOPIA LENTIS 1, ISOLATED, AUTOSOMAL DOMINANT ",OMIM:608118," ECTOPIA LENTIS 1, ISOLATED, AUTOSOMAL DOMINANT "
" ECTOPIA LENTIS 2, ISOLATED, AUTOSOMAL RECESSIVE ",OMIM:608118," ECTOPIA LENTIS 2, ISOLATED, AUTOSOMAL RECESSIVE "
 ECTOPIA LENTIS ET PUPILLAE ,OMIM:608118, ECTOPIA LENTIS ET PUPILLAE 
" ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME 3 ",OMIM:608118," ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME 3 "
" ECULIZUMAB, POOR RESPONSE TO ",OMIM:608118," ECULIZUMAB, POOR RESPONSE TO "
 EDICT SYNDROME ,OMIM:608118, EDICT SYNDROME 
" EFAVIRENZ, POOR METABOLISM OF ",OMIM:608118," EFAVIRENZ, POOR METABOLISM OF "
 EHLERS-DANLOS SYNDROME DUE TO TENASCIN-X DEFICIENCY ,OMIM:608118, EHLERS-DANLOS SYNDROME DUE TO TENASCIN-X DEFICIENCY 
" EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY, AND HEARING LOSS ",OMIM:608118," EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY, AND HEARING LOSS "
 EHLERS-DANLOS SYNDROME WITH SHORT STATURE AND LIMB ANOMALIES ,OMIM:608118, EHLERS-DANLOS SYNDROME WITH SHORT STATURE AND LIMB ANOMALIES 
" EHLERS-DANLOS SYNDROME, AUTOSOMAL RECESSIVE, CARDIAC VALVULAR FORM ",OMIM:608118," EHLERS-DANLOS SYNDROME, AUTOSOMAL RECESSIVE, CARDIAC VALVULAR FORM "
" EHLERS-DANLOS SYNDROME, CLASSIC TYPE ",OMIM:608118," EHLERS-DANLOS SYNDROME, CLASSIC TYPE "
" EHLERS-DANLOS SYNDROME, HYPERMOBILITY TYPE ",OMIM:608118," EHLERS-DANLOS SYNDROME, HYPERMOBILITY TYPE "
" EHLERS-DANLOS SYNDROME, MUSCULOCONTRACTURAL TYPE 1 ",OMIM:608118," EHLERS-DANLOS SYNDROME, MUSCULOCONTRACTURAL TYPE 1 "
" EHLERS-DANLOS SYNDROME, MUSCULOCONTRACTURAL TYPE 2 ",OMIM:608118," EHLERS-DANLOS SYNDROME, MUSCULOCONTRACTURAL TYPE 2 "
" EHLERS-DANLOS SYNDROME, PROGEROID TYPE, 2 ",OMIM:608118," EHLERS-DANLOS SYNDROME, PROGEROID TYPE, 2 "
" EHLERS-DANLOS SYNDROME, TYPE IV, AUTOSOMAL DOMINANT ",OMIM:608118," EHLERS-DANLOS SYNDROME, TYPE IV, AUTOSOMAL DOMINANT "
" EHLERS-DANLOS SYNDROME, TYPE VI ",OMIM:608118," EHLERS-DANLOS SYNDROME, TYPE VI "
" EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL DOMINANT ",OMIM:608118," EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL DOMINANT "
" EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE ",OMIM:608118," EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE "
 EIKEN SYNDROME ,OMIM:608118, EIKEN SYNDROME 
 ELLIPTOCYTOSIS 1 ,OMIM:608118, ELLIPTOCYTOSIS 1 
 ELLIPTOCYTOSIS 2 ,OMIM:608118, ELLIPTOCYTOSIS 2 
 EMERY-DREIFUSS MUSCULAR DYSTROPHY ,OMIM:608118, EMERY-DREIFUSS MUSCULAR DYSTROPHY 
 ENCEPHALOCRANIOCUTANEOUS LIPOMATOSIS ,OMIM:608118, ENCEPHALOCRANIOCUTANEOUS LIPOMATOSIS 
" ENCEPHALOPATHY, ACUTE, INFECTION-INDUCED ",OMIM:608118," ENCEPHALOPATHY, ACUTE, INFECTION-INDUCED "
" ENCEPHALOPATHY, ETHYLMALONIC ",OMIM:608118," ENCEPHALOPATHY, ETHYLMALONIC "
" ENCEPHALOPATHY, FAMILIAL, WITH NEUROSERPIN INCLUSION BODIES ",OMIM:608118," ENCEPHALOPATHY, FAMILIAL, WITH NEUROSERPIN INCLUSION BODIES "
" ENCEPHALOPATHY, LETHAL, DUE TO DEFECTIVE MITOCHONDRIAL AND PEROXISOMAL FISSION ",OMIM:608118," ENCEPHALOPATHY, LETHAL, DUE TO DEFECTIVE MITOCHONDRIAL AND PEROXISOMAL FISSION "
" ENCEPHALOPATHY, NEONATAL SEVERE, DUE TO MECP2 MUTATIONS ",OMIM:608118," ENCEPHALOPATHY, NEONATAL SEVERE, DUE TO MECP2 MUTATIONS "
" ENCEPHALOPATHY, PROGRESSIVE, WITH OR WITHOUT LIPODYSTROPHY ",OMIM:608118," ENCEPHALOPATHY, PROGRESSIVE, WITH OR WITHOUT LIPODYSTROPHY "
 ENDOCRINE-CEREBROOSTEODYSPLASIA ,OMIM:608118, ENDOCRINE-CEREBROOSTEODYSPLASIA 
 ENDOMETRIAL CANCER ,OMIM:608118, ENDOMETRIAL CANCER 
" ENDOSTEAL HYPEROSTOSIS, AUTOSOMAL DOMINANT ",OMIM:608118," ENDOSTEAL HYPEROSTOSIS, AUTOSOMAL DOMINANT "
 ENHANCED S-CONE SYNDROME ,OMIM:608118, ENHANCED S-CONE SYNDROME 
 ENTEROKINASE DEFICIENCY ,OMIM:608118, ENTEROKINASE DEFICIENCY 
 EOSINOPHIL PEROXIDASE DEFICIENCY ,OMIM:608118, EOSINOPHIL PEROXIDASE DEFICIENCY 
 EPIDERMODYSPLASIA VERRUCIFORMIS ,OMIM:608118, EPIDERMODYSPLASIA VERRUCIFORMIS 
" EPIDERMOLYSIS BULLOSA DYSTROPHICA, AUTOSOMAL DOMINANT ",OMIM:608118," EPIDERMOLYSIS BULLOSA DYSTROPHICA, AUTOSOMAL DOMINANT "
" EPIDERMOLYSIS BULLOSA DYSTROPHICA, AUTOSOMAL RECESSIVE ",OMIM:608118," EPIDERMOLYSIS BULLOSA DYSTROPHICA, AUTOSOMAL RECESSIVE "
" EPIDERMOLYSIS BULLOSA DYSTROPHICA, PRETIBIAL ",OMIM:608118," EPIDERMOLYSIS BULLOSA DYSTROPHICA, PRETIBIAL "
 EPIDERMOLYSIS BULLOSA JUNCTIONALIS WITH PYLORIC ATRESIA ,OMIM:608118, EPIDERMOLYSIS BULLOSA JUNCTIONALIS WITH PYLORIC ATRESIA 
 EPIDERMOLYSIS BULLOSA PRURIGINOSA ,OMIM:608118, EPIDERMOLYSIS BULLOSA PRURIGINOSA 
 EPIDERMOLYSIS BULLOSA SIMPLEX WITH MIGRATORY CIRCINATE ERYTHEMA ,OMIM:608118, EPIDERMOLYSIS BULLOSA SIMPLEX WITH MIGRATORY CIRCINATE ERYTHEMA 
 EPIDERMOLYSIS BULLOSA SIMPLEX WITH MOTTLED PIGMENTATION ,OMIM:608118, EPIDERMOLYSIS BULLOSA SIMPLEX WITH MOTTLED PIGMENTATION 
 EPIDERMOLYSIS BULLOSA SIMPLEX WITH MUSCULAR DYSTROPHY ,OMIM:608118, EPIDERMOLYSIS BULLOSA SIMPLEX WITH MUSCULAR DYSTROPHY 
 EPIDERMOLYSIS BULLOSA SIMPLEX WITH NAIL DYSTROPHY ,OMIM:608118, EPIDERMOLYSIS BULLOSA SIMPLEX WITH NAIL DYSTROPHY 
 EPIDERMOLYSIS BULLOSA SIMPLEX WITH PYLORIC ATRESIA ,OMIM:608118, EPIDERMOLYSIS BULLOSA SIMPLEX WITH PYLORIC ATRESIA 
" EPIDERMOLYSIS BULLOSA SIMPLEX, AUTOSOMAL RECESSIVE 1 ",OMIM:608118," EPIDERMOLYSIS BULLOSA SIMPLEX, AUTOSOMAL RECESSIVE 1 "
" EPIDERMOLYSIS BULLOSA SIMPLEX, AUTOSOMAL RECESSIVE 2 ",OMIM:608118," EPIDERMOLYSIS BULLOSA SIMPLEX, AUTOSOMAL RECESSIVE 2 "
" EPIDERMOLYSIS BULLOSA SIMPLEX, DOWLING-MEARA TYPE ",OMIM:608118," EPIDERMOLYSIS BULLOSA SIMPLEX, DOWLING-MEARA TYPE "
" EPIDERMOLYSIS BULLOSA SIMPLEX, GENERALIZED ",OMIM:608118," EPIDERMOLYSIS BULLOSA SIMPLEX, GENERALIZED "
" EPIDERMOLYSIS BULLOSA SIMPLEX, LOCALIZED ",OMIM:608118," EPIDERMOLYSIS BULLOSA SIMPLEX, LOCALIZED "
" EPIDERMOLYSIS BULLOSA SIMPLEX, OGNA TYPE ",OMIM:608118," EPIDERMOLYSIS BULLOSA SIMPLEX, OGNA TYPE "
 EPIDERMOLYSIS BULLOSA WITH CONGENITAL LOCALIZED ABSENCE OF SKIN AND DEFORMITY OF NAILS ,OMIM:608118, EPIDERMOLYSIS BULLOSA WITH CONGENITAL LOCALIZED ABSENCE OF SKIN AND DEFORMITY OF NAILS 
" EPIDERMOLYSIS BULLOSA, JUNCTIONAL, HERLITZ TYPE ",OMIM:608118," EPIDERMOLYSIS BULLOSA, JUNCTIONAL, HERLITZ TYPE "
" EPIDERMOLYSIS BULLOSA, JUNCTIONAL, NON-HERLITZ TYPE ",OMIM:608118," EPIDERMOLYSIS BULLOSA, JUNCTIONAL, NON-HERLITZ TYPE "
" EPIDERMOLYSIS BULLOSA, LETHAL ACANTHOLYTIC ",OMIM:608118," EPIDERMOLYSIS BULLOSA, LETHAL ACANTHOLYTIC "
" EPIDERMOLYSIS BULLOSA, NONSPECIFIC, AUTOSOMAL RECESSIVE ",OMIM:608118," EPIDERMOLYSIS BULLOSA, NONSPECIFIC, AUTOSOMAL RECESSIVE "
 EPIDERMOLYTIC HYPERKERATOSIS ,OMIM:608118, EPIDERMOLYTIC HYPERKERATOSIS 
" EPILEPSY, CHILDHOOD ABSENCE, SUSCEPTIBILITY TO, 2 ",OMIM:608118," EPILEPSY, CHILDHOOD ABSENCE, SUSCEPTIBILITY TO, 2 "
" EPILEPSY, CHILDHOOD ABSENCE, SUSCEPTIBILITY TO, 5 ",OMIM:608118," EPILEPSY, CHILDHOOD ABSENCE, SUSCEPTIBILITY TO, 5 "
" EPILEPSY, CHILDHOOD ABSENCE, SUSCEPTIBILITY TO, 6 ",OMIM:608118," EPILEPSY, CHILDHOOD ABSENCE, SUSCEPTIBILITY TO, 6 "
" EPILEPSY, FAMILIAL ADULT MYOCLONIC ",OMIM:608118," EPILEPSY, FAMILIAL ADULT MYOCLONIC "
" EPILEPSY, FAMILIAL FOCAL, WITH VARIABLE FOCI ",OMIM:608118," EPILEPSY, FAMILIAL FOCAL, WITH VARIABLE FOCI "
" EPILEPSY, FAMILIAL TEMPORAL LOBE ",OMIM:608118," EPILEPSY, FAMILIAL TEMPORAL LOBE "
" EPILEPSY, FOCAL, WITH SPEECH DISORDER AND WITH OR WITHOUT MENTAL RETARDATION ",OMIM:608118," EPILEPSY, FOCAL, WITH SPEECH DISORDER AND WITH OR WITHOUT MENTAL RETARDATION "
" EPILEPSY, GENERALIZED, WITH FEBRILE SEIZURES PLUS ",OMIM:608118," EPILEPSY, GENERALIZED, WITH FEBRILE SEIZURES PLUS "
" EPILEPSY, HEARING LOSS, AND MENTAL RETARDATION SYNDROME ",OMIM:608118," EPILEPSY, HEARING LOSS, AND MENTAL RETARDATION SYNDROME "
" EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 11 ",OMIM:608118," EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 11 "
" EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 12 ",OMIM:608118," EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 12 "
" EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 13 ",OMIM:608118," EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 13 "
" EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 14 ",OMIM:608118," EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 14 "
" EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 8 ",OMIM:608118," EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 8 "
" EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 9 ",OMIM:608118," EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 9 "
" EPILEPSY, JUVENILE ABSENCE, SUSCEPTIBILITY TO, 1 ",OMIM:608118," EPILEPSY, JUVENILE ABSENCE, SUSCEPTIBILITY TO, 1 "
" EPILEPSY, MYOCLONIC JUVENILE ",OMIM:608118," EPILEPSY, MYOCLONIC JUVENILE "
" EPILEPSY, NOCTURNAL FRONTAL LOBE ",OMIM:608118," EPILEPSY, NOCTURNAL FRONTAL LOBE "
" EPILEPSY, PROGRESSIVE MYOCLONIC ",OMIM:608118," EPILEPSY, PROGRESSIVE MYOCLONIC "
" EPILEPSY, PYRIDOXINE-DEPENDENT ",OMIM:608118," EPILEPSY, PYRIDOXINE-DEPENDENT "
" EPILEPSY, X-LINKED, WITH VARIABLE LEARNING DISABILITIES AND BEHAVIOR DISORDERS ",OMIM:608118," EPILEPSY, X-LINKED, WITH VARIABLE LEARNING DISABILITIES AND BEHAVIOR DISORDERS "
" EPILEPTIC ENCEPHALOPATHY, CHILDHOOD-ONSET ",OMIM:608118," EPILEPTIC ENCEPHALOPATHY, CHILDHOOD-ONSET "
" EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE ",OMIM:608118," EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE "
" EPIPHYSEAL CHONDRODYSPLASIA, MIURA TYPE ",OMIM:608118," EPIPHYSEAL CHONDRODYSPLASIA, MIURA TYPE "
" EPIPHYSEAL DYSPLASIA, MULTIPLE ",OMIM:608118," EPIPHYSEAL DYSPLASIA, MULTIPLE "
" EPIPHYSEAL DYSPLASIA, MULTIPLE, WITH EARLY-ONSET DIABETES MELLITUS ",OMIM:608118," EPIPHYSEAL DYSPLASIA, MULTIPLE, WITH EARLY-ONSET DIABETES MELLITUS "
" EPIPHYSEAL DYSPLASIA, MULTIPLE, WITH MYOPIA AND CONDUCTIVE DEAFNESS ",OMIM:608118," EPIPHYSEAL DYSPLASIA, MULTIPLE, WITH MYOPIA AND CONDUCTIVE DEAFNESS "
 EPISODIC ATAXIA ,OMIM:608118, EPISODIC ATAXIA 
 EPITHELIAL RECURRENT EROSION DYSTROPHY ,OMIM:608118, EPITHELIAL RECURRENT EROSION DYSTROPHY 
 EPSTEIN SYNDROME ,OMIM:608118, EPSTEIN SYNDROME 
" ERYTHERMALGIA, PRIMARY ",OMIM:608118," ERYTHERMALGIA, PRIMARY "
 ERYTHROCYTE AMP DEAMINASE DEFICIENCY ,OMIM:608118, ERYTHROCYTE AMP DEAMINASE DEFICIENCY 
 ERYTHROCYTE LACTATE TRANSPORTER DEFECT ,OMIM:608118, ERYTHROCYTE LACTATE TRANSPORTER DEFECT 
" ERYTHROCYTOSIS, FAMILIAL ",OMIM:608118," ERYTHROCYTOSIS, FAMILIAL "
" ERYTHRODERMA, CONGENITAL, WITH PALMOPLANTAR KERATODERMA, HYPOTRICHOSIS, AND HYPER-IGE ",OMIM:608118," ERYTHRODERMA, CONGENITAL, WITH PALMOPLANTAR KERATODERMA, HYPOTRICHOSIS, AND HYPER-IGE "
" ERYTHRODERMA, ICHTHYOSIFORM, CONGENITAL RETICULAR ",OMIM:608118," ERYTHRODERMA, ICHTHYOSIFORM, CONGENITAL RETICULAR "
 ERYTHROKERATODERMIA VARIABILIS ET PROGRESSIVA ,OMIM:608118, ERYTHROKERATODERMIA VARIABILIS ET PROGRESSIVA 
" ERYTHROLEUKEMIA, FAMILIAL ",OMIM:608118," ERYTHROLEUKEMIA, FAMILIAL "
 ESOPHAGEAL CANCER ,OMIM:608118, ESOPHAGEAL CANCER 
 ESTROGEN RESISTANCE ,OMIM:608118, ESTROGEN RESISTANCE 
 EVEN-PLUS SYNDROME ,OMIM:608118, EVEN-PLUS SYNDROME 
 EWING SARCOMA ,OMIM:608118, EWING SARCOMA 
" EXERCISE INTOLERANCE, RIBOFLAVIN-RESPONSIVE ",OMIM:608118," EXERCISE INTOLERANCE, RIBOFLAVIN-RESPONSIVE "
 EXFOLIATION SYNDROME ,OMIM:608118, EXFOLIATION SYNDROME 
" EXOCRINE PANCREATIC INSUFFICIENCY, DYSERYTHROPOIETIC ANEMIA, AND CALVARIAL HYPEROSTOSIS ",OMIM:608118," EXOCRINE PANCREATIC INSUFFICIENCY, DYSERYTHROPOIETIC ANEMIA, AND CALVARIAL HYPEROSTOSIS "
" EXOSTOSES, MULTIPLE, TYPE I ",OMIM:608118," EXOSTOSES, MULTIPLE, TYPE I "
" EXOSTOSES, MULTIPLE, TYPE II ",OMIM:608118," EXOSTOSES, MULTIPLE, TYPE II "
 EXUDATIVE VITREORETINOPATHY ,OMIM:608118, EXUDATIVE VITREORETINOPATHY 
 FABRY DISEASE ,OMIM:608118, FABRY DISEASE 
